,State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type,federal_supply_class,year
116712,TN,LAWRENCEBURG POLICE DEPT,3431-01-079-8439,"WELDING MACHINE,ARC",1,Each,15795.0,A,1.0,2019-04-16 00:00:00.000,State,3431,2019
116713,TN,LAWRENCEBURG POLICE DEPT,4030-00-738-7608,"HOOK,CARGO",1,Each,40564.0,A,1.0,2019-10-15 00:00:00.000,State,4030,2019
116714,TN,LAWRENCEBURG POLICE DEPT,2920-01-413-2623,"STARTER,ENGINE,ELECTRICAL",1,Each,737.0,A,1.0,2019-09-03 00:00:00.000,State,2920,2019
116715,TN,LAWRENCEBURG POLICE DEPT,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,3,Each,5000.0,A,,2019-12-06 00:00:00.000,State,8145,2019
116716,TN,LAWRENCEBURG POLICE DEPT,2355-01-596-1330,MINE RESISTANT VEHICLE,1,Each,575000.0,C,1.0,2019-08-06 00:00:00.000,State,2355,2019
116717,TN,LAWRENCEBURG POLICE DEPT,5410-DS-BUI-LDIN,PREFABRICATED AND PORTABLE BUILDINGS,2,Each,1894.11,A,,2019-12-11 00:00:00.000,State,5410,2019
116718,TN,LAWRENCEBURG POLICE DEPT,1005-01-543-2187,"KIT,TACTICAL TRIPOD",6,Each,1495.0,B,3.0,2017-03-21 00:00:00.000,State,1005,2017
116719,TN,LAWRENCEBURG POLICE DEPT,1095-01-629-8738,"MODIFICATION KIT,GUN,WEAPON",38,Each,236.25,Q,3.0,2018-08-08 00:00:00.000,State,1095,2018
116720,TN,LAWRENCEBURG POLICE DEPT,5820-01-186-9638,RADIO SET,25,Each,4004.08,C,1.0,2017-07-18 00:00:00.000,State,5820,2017
116721,TN,LAWRENCEBURG POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",20,Each,321.0,D,1.0,2017-03-21 00:00:00.000,State,1240,2017
116722,TN,LAWRENCEBURG POLICE DEPT,6675-01-468-6526,"THEODOLITE,SURVEYING",1,Each,21076.0,D,,2017-03-11 00:00:00.000,State,6675,2017
116723,TN,LAWRENCEBURG POLICE DEPT,6675-01-468-6526,"THEODOLITE,SURVEYING",1,Each,21076.0,D,,2017-03-11 00:00:00.000,State,6675,2017
116724,TN,LAWRENCEBURG POLICE DEPT,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",38,Each,959.0,D,1.0,2017-06-14 00:00:00.000,State,1095,2017
116725,TN,LEBANON POLICE DEPARTMENT,5836-01-575-0784,"VIDEO CAMERA SYSTEM,DIGITAL,REMOTE CONTROLLED",1,Kit,21315.0,C,1.0,2020-01-15 00:00:00.000,State,5836,2020
116727,TN,LEBANON POLICE DEPARTMENT,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",1,Each,9330.44,A,,2019-08-02 00:00:00.000,State,2340,2019
116728,TN,LEBANON POLICE DEPARTMENT,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",2,Each,10000.0,A,,2019-08-02 00:00:00.000,State,2340,2019
116729,TN,LEBANON POLICE DEPARTMENT,7830-DS-RVC-AMPR,"RECREATIONAL CAMPER, TRAILER",1,Each,54300.0,A,,2019-07-15 00:00:00.000,State,7830,2019
116730,TN,LEBANON POLICE DEPARTMENT,2340-01-420-2816,"UTILITY VEHICLE,4WD",2,Each,9831.07,A,1.0,2019-08-08 00:00:00.000,State,2340,2019
116731,TN,LEBANON POLICE DEPARTMENT,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,Each,44632.0,A,,2019-07-24 00:00:00.000,State,2320,2019
116732,TN,LEBANON POLICE DEPARTMENT,6665-01-512-7300,"ANALYZER,HAZARDOUS MATERIAL IDENTIFICATION",1,Each,75313.0,C,1.0,2018-05-01 00:00:00.000,State,6665,2018
116733,TN,LEBANON POLICE DEPARTMENT,1385-01-549-1787,"UNMANNED VEHICLE,GROUND",1,Each,170140.0,Q,3.0,2016-12-08 00:00:00.000,State,1385,2016
116734,TN,LEBANON POLICE DEPARTMENT,1385-01-549-1787,"UNMANNED VEHICLE,GROUND",1,Each,170140.0,Q,3.0,2016-12-08 00:00:00.000,State,1385,2016
116735,TN,LEBANON POLICE DEPARTMENT,2330-01-136-7663,"SEMITRAILER,VAN",1,Each,51000.0,Q,3.0,2016-08-04 00:00:00.000,State,2330,2016
116759,TN,LEBANON POLICE DEPARTMENT,3750-DS-LAN-DSCP,GARDENING IMPLEMENTS AND TOOLS,1,Each,7657.0,A,,2019-08-02 00:00:00.000,State,3750,2019
116760,TN,LENOIR CITY POLICE DEPT,2320-00-892-5938,"TRUCK,CARGO",1,Each,27290.0,A,1.0,2019-06-10 00:00:00.000,State,2320,2019
116761,TN,LENOIR CITY POLICE DEPT,2310-DS-VAN-0000,VAN,1,Each,21210.0,A,,2019-11-13 00:00:00.000,State,2310,2019
116762,TN,LENOIR CITY POLICE DEPT,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",2,Each,3681.11,A,,2019-10-03 00:00:00.000,State,3750,2019
116763,TN,LENOIR CITY POLICE DEPT,2340-DS-CAR-T000,"CART, MOTORIZED",1,Each,1500.0,A,,2019-06-20 00:00:00.000,State,2340,2019
116764,TN,LENOIR CITY POLICE DEPT,2340-DS-CAR-T000,"CART, MOTORIZED",1,Each,7499.0,A,,2019-06-20 00:00:00.000,State,2340,2019
116765,TN,LENOIR CITY POLICE DEPT,6515-01-516-1519,"DEFIBRILLATOR,MONITOR,RECORDER",2,Each,32698.35,A,1.0,2019-06-26 00:00:00.000,State,6515,2019
116766,TN,LENOIR CITY POLICE DEPT,2340-DS-MUL-E000,MULE,1,Each,8800.0,A,,2019-06-20 00:00:00.000,State,2340,2019
116767,TN,LENOIR CITY POLICE DEPT,4240-01-458-2115,"BREATHING APPARATUS,OXYGEN GENERATING",20,Each,2588.88,A,1.0,2019-10-03 00:00:00.000,State,4240,2019
116768,TN,LENOIR CITY POLICE DEPT,3930-DS-FOR-KLIF,FORKLIFT,1,Each,87988.0,A,,2019-06-26 00:00:00.000,State,3930,2019
116769,TN,LENOIR CITY POLICE DEPT,8415-00-177-4974,"VEST,HIGH VISIBILITY",5,Each,32.69,A,1.0,2019-06-20 00:00:00.000,State,8415,2019
116770,TN,LENOIR CITY POLICE DEPT,2340-DS-CAR-T000,"CART, MOTORIZED",1,Each,15243.0,A,,2019-05-21 00:00:00.000,State,2340,2019
116771,TN,LENOIR CITY POLICE DEPT,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",1,Each,2399.0,A,,2019-05-21 00:00:00.000,State,6115,2019
116772,TN,LENOIR CITY POLICE DEPT,2355-01-602-3357,MINE RESISTANT VEHICLE,1,Each,865000.0,C,1.0,2016-03-14 00:00:00.000,State,2355,2016
116800,TN,LEXINGTON POLICE DEPT,2340-01-523-2244,ALL TERRAIN VEHICLE WHEELED,1,Unknown,0.0,A,1.0,2019-11-27 00:00:00.000,State,2340,2019
116801,TN,LEXINGTON POLICE DEPT,3750-DS-LAN-DSCP,GARDENING IMPLEMENTS AND TOOLS,1,Each,13521.0,A,,2019-07-22 00:00:00.000,State,3750,2019
116802,TN,LEXINGTON POLICE DEPT,2320-01-355-4332,TRUCK TRACTOR,1,Each,142132.0,Q,6.0,2019-05-28 00:00:00.000,State,2320,2019
116803,TN,LEXINGTON POLICE DEPT,2320-DS-NTV-UARM,UP ARMORED NTVS,1,Each,98101.0,C,,2016-03-17 00:00:00.000,State,2320,2016
116804,TN,LEXINGTON POLICE DEPT,3805-01-106-7176,"EXCAVATOR,UTILITY,WHEEL MOUNTED",1,Each,336448.0,A,1.0,2019-11-18 00:00:00.000,State,3805,2019
116805,TN,LEXINGTON POLICE DEPT,7830-DS-SAI-LKIT,RECREATIONAL SAILBOATS AND TRAILER,1,Kit,50000.0,A,,2019-12-17 00:00:00.000,State,7830,2019
116806,TN,LEXINGTON POLICE DEPT,3750-DS-LAN-DSCP,GARDENING IMPLEMENTS AND TOOLS,1,Each,8000.0,A,,2019-07-22 00:00:00.000,State,3750,2019
116807,TN,LEXINGTON POLICE DEPT,3825-DS-NOW-BLAD,SNOW PLOW BLADE,1,Each,5955.0,A,,2019-08-13 00:00:00.000,State,3825,2019
116808,TN,LEXINGTON POLICE DEPT,3750-DS-LAN-DSCP,GARDENING IMPLEMENTS AND TOOLS,1,Each,44920.2,A,,2019-07-17 00:00:00.000,State,3750,2019
116809,TN,LEXINGTON POLICE DEPT,2330-01-534-4570,MEDIUM HEAVY EQUIPMENT TRANSPORTER,1,Each,61709.66,Q,6.0,2019-12-27 00:00:00.000,State,2330,2019
116810,TN,LEXINGTON POLICE DEPT,2340-01-506-6222,"UTILITY VEHICLE,4WD",1,Each,14069.48,A,1.0,2019-11-27 00:00:00.000,State,2340,2019
116811,TN,LEXINGTON POLICE DEPT,2320-DS-VAN-0001,"VAN, COMMERCIAL",1,Each,40973.0,A,,2020-02-25 00:00:00.000,State,2320,2020
116812,TN,LEXINGTON POLICE DEPT,3825-01-136-2920,"CLEANER,VACUUM,SELF-PROPELLED",1,Each,70182.59,A,1.0,2019-07-23 00:00:00.000,State,3825,2019
116920,TN,LIVINGSTON POLICE DEPT,2355-01-596-1330,MINE RESISTANT VEHICLE,1,Each,575000.0,C,1.0,2019-08-08 00:00:00.000,State,2355,2019
116927,TN,LIVINGSTON POLICE DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2017-12-13 00:00:00.000,State,2340,2017
116928,TN,LIVINGSTON POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
116929,TN,LIVINGSTON POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
116931,TN,LIVINGSTON POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
116932,TN,LIVINGSTON POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
116933,TN,LIVINGSTON POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
116962,TN,LORETTO POLICE DEPARTMENT,5180-00-293-2875,"TOOL KIT,CARPENTERS",1,Kit,1222.0,A,1.0,2019-08-13 00:00:00.000,State,5180,2019
116963,TN,LORETTO POLICE DEPARTMENT,2330-01-387-5443,"TRAILER,CARGO",1,Each,8954.0,A,7.0,2019-10-02 00:00:00.000,State,2330,2019
116964,TN,LORETTO POLICE DEPARTMENT,8405-01-298-6889,"JACKET,MAN'S",10,Each,89.42,A,1.0,2019-12-03 00:00:00.000,State,8405,2019
116965,TN,LORETTO POLICE DEPARTMENT,5120-DS-WRE-NCH0,WRENCH,4,Each,75.0,A,,2019-12-03 00:00:00.000,State,5120,2019
116966,TN,LORETTO POLICE DEPARTMENT,5130-01-446-1303,"SAW,CIRCULAR,PORTABLE,ELECTRIC",6,Each,255.2,A,1.0,2019-07-16 00:00:00.000,State,5130,2019
116967,TN,LORETTO POLICE DEPARTMENT,7110-DS-GUN-CABI,GUN CABINET/SAFE,1,Each,2000.0,A,,2019-07-16 00:00:00.000,State,7110,2019
116968,TN,LORETTO POLICE DEPARTMENT,5130-01-455-6831,"SAW,CIRCULAR,PORTABLE,ELECTRIC",2,Each,249.13,A,1.0,2019-07-16 00:00:00.000,State,5130,2019
116969,TN,LORETTO POLICE DEPARTMENT,8140-00-960-1699,"CHEST,AMMUNITION",25,Each,11.1,A,1.0,2019-07-16 00:00:00.000,State,8140,2019
116970,TN,LORETTO POLICE DEPARTMENT,5120-DS-WRE-NCH0,WRENCH,4,Each,25.0,A,,2019-07-16 00:00:00.000,State,5120,2019
116971,TN,LORETTO POLICE DEPARTMENT,4910-DS-PRE-SSUR,PRESSURE WASHER,1,Each,399.0,A,,2019-08-13 00:00:00.000,State,4910,2019
116972,TN,LORETTO POLICE DEPARTMENT,3920-DS-MHE-NSPP,"MATERIAL HANDLING EQUIP, NONSELF-PROPEL",1,Each,3417.12,A,,2020-01-28 00:00:00.000,State,3920,2020
116973,TN,LORETTO POLICE DEPARTMENT,7910-DS-FLR-VACU,"FLOOR POLISHERS, VACUUM CLEANING EQUIP",1,Each,200.0,A,,2019-07-01 00:00:00.000,State,7910,2019
116974,TN,LORETTO POLICE DEPARTMENT,8415-00-177-4974,"VEST,HIGH VISIBILITY",5,Each,32.69,A,1.0,2019-07-16 00:00:00.000,State,8415,2019
116975,TN,LORETTO POLICE DEPARTMENT,5340-00-292-0896,PADLOCK,11,Each,4.49,A,1.0,2019-07-16 00:00:00.000,State,5340,2019
116976,TN,LORETTO POLICE DEPARTMENT,8460-DS-LUG-GAGE,LUGGAGE,50,Each,38.19,A,,2019-08-13 00:00:00.000,State,8460,2019
116977,TN,LORETTO POLICE DEPARTMENT,5140-DS-TOO-LBOX,TOOLBOX,4,Each,2813.27,A,,2019-08-13 00:00:00.000,State,5140,2019
116978,TN,LORETTO POLICE DEPARTMENT,5120-00-555-1521,"WRENCH,TORQUE",5,Each,887.06,A,1.0,2019-08-13 00:00:00.000,State,5120,2019
116979,TN,LORETTO POLICE DEPARTMENT,8465-01-524-5250,ASSAULT PACK       ,25,Each,77.08,A,1.0,2019-08-13 00:00:00.000,State,8465,2019
116980,TN,LORETTO POLICE DEPARTMENT,1005-01-561-7200,"MAGAZINE,CARTRIDGE",25,Each,13.56,D,1.0,2019-06-19 00:00:00.000,State,1005,2019
116981,TN,LORETTO POLICE DEPARTMENT,6230-01-587-6430,"FLOOD LIGHT,FLEXIBLE",2,Unknown,0.0,A,1.0,2019-07-16 00:00:00.000,State,6230,2019
116982,TN,LORETTO POLICE DEPARTMENT,4910-01-526-7869,"MAINTENANCE KIT,VEHICULAR",2,Kit,895.21,A,1.0,2019-07-16 00:00:00.000,State,4910,2019
116983,TN,LORETTO POLICE DEPARTMENT,5110-DS-CUT-TER0,CUTTER,25,Each,20.0,A,,2019-05-07 00:00:00.000,State,5110,2019
116984,TN,LORETTO POLICE DEPARTMENT,3540-01-413-3109,"SEALER,BAG VACUUM  ",1,Each,15800.71,A,1.0,2019-05-30 00:00:00.000,State,3540,2019
116985,TN,LORETTO POLICE DEPARTMENT,8115-DS-BXC-ARCR,"BOXES, CARTONS, AND CRATES",25,Each,20.0,A,,2019-04-23 00:00:00.000,State,8115,2019
116986,TN,LORETTO POLICE DEPARTMENT,3930-DS-FOR-KLIF,FORKLIFT,1,Each,3850.0,A,,2019-05-07 00:00:00.000,State,3930,2019
116987,TN,LORETTO POLICE DEPARTMENT,7910-01-520-6439,"CLEANER,VACUUM,ELECTRIC",3,Each,4232.57,A,1.0,2019-05-30 00:00:00.000,State,7910,2019
116988,TN,LORETTO POLICE DEPARTMENT,3416-00-186-4061,"LATHE,ENGINE",1,Each,18367.0,A,1.0,2019-05-30 00:00:00.000,State,3416,2019
116989,TN,LORETTO POLICE DEPARTMENT,4235-DS-HAZ-CLEA,HAZMAT SPILL CONTAINMENT AND CLEAN-UP EQUIP,1,Each,300.0,A,,2019-05-07 00:00:00.000,State,4235,2019
116990,TN,LORETTO POLICE DEPARTMENT,1005-01-576-4391,"CASE,WEAPONS       ",2,Each,1132.0,A,1.0,2019-05-07 00:00:00.000,State,1005,2019
116991,TN,LORETTO POLICE DEPARTMENT,4910-DS-PRE-SSUR,PRESSURE WASHER,2,Each,350.0,A,,2019-05-09 00:00:00.000,State,4910,2019
116992,TN,LORETTO POLICE DEPARTMENT,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",10,Each,39.74,A,1.0,2019-05-09 00:00:00.000,State,4240,2019
116993,TN,LORETTO POLICE DEPARTMENT,1005-01-576-4391,"CASE,WEAPONS       ",10,Each,1132.0,A,1.0,2019-04-23 00:00:00.000,State,1005,2019
116994,TN,LORETTO POLICE DEPARTMENT,5430-01-566-9172,"TANK SECTION,FLUID",1,Each,19804.04,A,1.0,2019-05-09 00:00:00.000,State,5430,2019
116995,TN,LORETTO POLICE DEPARTMENT,5440-00-061-8900,STEPLADDER,2,Each,94.67,A,1.0,2019-12-03 00:00:00.000,State,5440,2019
116996,TN,LORETTO POLICE DEPARTMENT,6115-01-435-1565,"GENERATOR SET,DIESEL ENGINE",1,Each,5262.0,A,7.0,2019-12-03 00:00:00.000,State,6115,2019
116997,TN,LORETTO POLICE DEPARTMENT,1005-01-511-9963,"DRAG BAG,SNIPER RIFLE",8,Each,21.23,A,1.0,2019-12-03 00:00:00.000,State,1005,2019
116998,TN,LORETTO POLICE DEPARTMENT,5411-DS-SHE-LTER,RIGID WALL SHELTERS,1,Each,4000.0,A,,2019-07-01 00:00:00.000,State,5411,2019
116999,TN,LORETTO POLICE DEPARTMENT,8140-00-960-1699,"CHEST,AMMUNITION",50,Each,11.1,A,1.0,2019-06-27 00:00:00.000,State,8140,2019
117000,TN,LORETTO POLICE DEPARTMENT,5140-DS-TOO-LBOX,TOOLBOX,1,Each,250.0,A,,2019-06-27 00:00:00.000,State,5140,2019
117001,TN,LORETTO POLICE DEPARTMENT,5120-DS-WRE-NCH0,WRENCH,6,Each,58.0,A,,2019-12-03 00:00:00.000,State,5120,2019
117002,TN,LORETTO POLICE DEPARTMENT,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",1,Each,200.0,A,,2019-06-27 00:00:00.000,State,5130,2019
117003,TN,LORETTO POLICE DEPARTMENT,5660-01-248-2466,"DRIVER,FENCE POST  ",5,Each,113.31,A,1.0,2019-07-16 00:00:00.000,State,5660,2019
117004,TN,LORETTO POLICE DEPARTMENT,2340-01-420-2816,"UTILITY VEHICLE,4WD",1,Each,9831.07,A,1.0,2019-07-25 00:00:00.000,State,2340,2019
117005,TN,LORETTO POLICE DEPARTMENT,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,20,Each,173.8,A,,2020-01-28 00:00:00.000,State,4240,2020
117006,TN,LORETTO POLICE DEPARTMENT,6115-00-463-9092,"WHEEL KIT,GENERATOR",1,Each,6000.0,A,1.0,2020-01-28 00:00:00.000,State,6115,2020
117007,TN,LORETTO POLICE DEPARTMENT,5120-00-203-4766,"WRENCH,SOCKET",2,Each,84.4,A,1.0,2019-07-16 00:00:00.000,State,5120,2019
117008,TN,LORETTO POLICE DEPARTMENT,2010-DS-OUT-MOTO,OUTBOARD MOTOR,4,Each,315.0,A,,2019-04-30 00:00:00.000,State,2010,2019
117009,TN,LORETTO POLICE DEPARTMENT,6115-01-414-9697,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,Each,46322.0,A,7.0,2019-04-24 00:00:00.000,State,6115,2019
117010,TN,LORETTO POLICE DEPARTMENT,4235-DS-HAZ-CLEA,HAZMAT SPILL CONTAINMENT AND CLEAN-UP EQUIP,1,Each,300.0,A,,2019-05-07 00:00:00.000,State,4235,2019
117011,TN,LORETTO POLICE DEPARTMENT,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,Each,20000.0,A,,2019-05-16 00:00:00.000,State,3805,2019
117012,TN,LORETTO POLICE DEPARTMENT,8340-01-455-8947,TENT,3,Each,1323.49,A,1.0,2019-05-09 00:00:00.000,State,8340,2019
117013,TN,LORETTO POLICE DEPARTMENT,2330-01-449-1775,"TRAILER,FLAT BED",1,Each,35000.0,Q,6.0,2019-05-16 00:00:00.000,State,2330,2019
117014,TN,LORETTO POLICE DEPARTMENT,4240-DS-EYE-WASH,EYEWASH EQUIPMENT,1,Each,2000.0,A,,2019-05-16 00:00:00.000,State,4240,2019
117015,TN,LORETTO POLICE DEPARTMENT,6130-01-475-5332,BATTERY POWER SUPPLY,1,Each,13715.39,A,1.0,2019-05-09 00:00:00.000,State,6130,2019
117016,TN,LORETTO POLICE DEPARTMENT,3930-DS-FOR-KLIF,FORKLIFT,1,Each,28050.0,A,,2019-04-23 00:00:00.000,State,3930,2019
117017,TN,LORETTO POLICE DEPARTMENT,4910-00-516-5806,"JACK,DOLLY TYPE,HYDRAULIC",1,Each,1276.0,A,1.0,2019-05-30 00:00:00.000,State,4910,2019
117018,TN,LORETTO POLICE DEPARTMENT,3740-DS-SPR-AYER,"PEST, DISEASE, AND FROST CONTROL EQUIP",1,Each,635.95,A,,2019-05-30 00:00:00.000,State,3740,2019
117019,TN,LORETTO POLICE DEPARTMENT,3220-DS-WOO-DMAC,WOODWORKING MACHINES,1,Each,395.0,A,,2020-03-12 00:00:00.000,State,3220,2020
117020,TN,LORETTO POLICE DEPARTMENT,4910-01-685-3393,"LIFT,TRANSMISSION AND DIFFERENTIAL",1,Each,2040.5,A,1.0,2020-03-12 00:00:00.000,State,4910,2020
117021,TN,LORETTO POLICE DEPARTMENT,5130-DS-SAW-0002,"SAW, POWER",1,Each,85.0,A,,2020-03-12 00:00:00.000,State,5130,2020
117022,TN,LORETTO POLICE DEPARTMENT,5130-DS-DRI-LL02,"DRILL, POWER",1,Each,155.0,A,,2020-03-12 00:00:00.000,State,5130,2020
117023,TN,LORETTO POLICE DEPARTMENT,6525-01-625-0898,"RADIOGRAPHIC UNIT,MOBILE",1,Each,159187.5,A,1.0,2020-03-03 00:00:00.000,State,6525,2020
117024,TN,LORETTO POLICE DEPARTMENT,6220-01-569-3573,"FLOODLIGHT,ELECTRIC",15,Each,2626.78,A,7.0,2020-03-12 00:00:00.000,State,6220,2020
117025,TN,LORETTO POLICE DEPARTMENT,6220-01-569-3573,"FLOODLIGHT,ELECTRIC",15,Each,2626.78,A,7.0,2020-03-12 00:00:00.000,State,6220,2020
117026,TN,LORETTO POLICE DEPARTMENT,7035-DS-STA-NDAR,"STAND, COMPUTER",1,Each,2000.0,A,,2020-03-12 00:00:00.000,State,7035,2020
117027,TN,LORETTO POLICE DEPARTMENT,6220-01-562-8419,"LIGHT,BLACKOUT",1,Each,304.09,A,1.0,2020-03-03 00:00:00.000,State,6220,2020
117028,TN,LORETTO POLICE DEPARTMENT,2320-00-926-3656,"TRUCK,CARGO",1,Each,4169.0,A,1.0,2020-03-12 00:00:00.000,State,2320,2020
117029,TN,LORETTO POLICE DEPARTMENT,2410-01-412-0930,"TRACTOR,FULL TRACKED,LOW SPEED",1,Each,58934.0,A,1.0,2020-03-12 00:00:00.000,State,2410,2020
117030,TN,LORETTO POLICE DEPARTMENT,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",2,Each,5500.0,A,,2020-03-03 00:00:00.000,State,5130,2020
117031,TN,LORETTO POLICE DEPARTMENT,6530-01-498-3697,"TABLE,TREATMENT",2,Each,523.8,A,1.0,2020-03-12 00:00:00.000,State,6530,2020
117032,TN,LORETTO POLICE DEPARTMENT,7105-DS-CHA-IRM1,"CHAIR, METAL",5,Each,35.0,A,,2020-03-03 00:00:00.000,State,7105,2020
117033,TN,LORETTO POLICE DEPARTMENT,5836-DS-VID-EORE,VIDEO RECORDING AND REPRODUCING EQUIPMEN,1,Each,158.88,A,,2020-03-03 00:00:00.000,State,5836,2020
117034,TN,LORETTO POLICE DEPARTMENT,3895-01-303-8909,"SAW,ABRASIVE DISK,MASONRY",1,Each,6800.0,A,1.0,2020-03-03 00:00:00.000,State,3895,2020
117035,TN,LORETTO POLICE DEPARTMENT,5130-DS-IMP-ACT0,"IMPACT DRILL, POWER",1,Each,150.0,A,,2020-03-12 00:00:00.000,State,5130,2020
117036,TN,LORETTO POLICE DEPARTMENT,6525-01-625-0898,"RADIOGRAPHIC UNIT,MOBILE",1,Each,159187.5,A,1.0,2020-03-03 00:00:00.000,State,6525,2020
117037,TN,LORETTO POLICE DEPARTMENT,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",4,Each,500.0,A,,2020-03-12 00:00:00.000,State,5440,2020
117038,TN,LORETTO POLICE DEPARTMENT,5420-99-441-4081,STOOL              ,10,Each,232.92,A,,2020-03-03 00:00:00.000,State,5420,2020
117039,TN,LORETTO POLICE DEPARTMENT,6760-01-295-3560,"CASE,PHOTOGRAPHIC EQUIPMENT",2,Each,99.89,A,1.0,2020-03-03 00:00:00.000,State,6760,2020
117040,TN,LORETTO POLICE DEPARTMENT,2320-01-164-4815,"TRUCK,CARGO",1,Each,5000.0,A,1.0,2020-04-03 00:00:00.000,State,2320,2020
117041,TN,LORETTO POLICE DEPARTMENT,3416-00-982-3265,"LATHE,ENGINE",1,Each,956.82,A,,2020-03-03 00:00:00.000,State,3416,2020
117042,TN,LORETTO POLICE DEPARTMENT,7110-DS-CHA-IR02,"CHAIR, OFFICE",3,Each,50.0,A,,2020-03-12 00:00:00.000,State,7110,2020
117043,TN,LORETTO POLICE DEPARTMENT,3415-DS-GRI-NDER,GRINDING MACHINES,1,Each,2530.0,A,,2020-03-12 00:00:00.000,State,3415,2020
117044,TN,LORETTO POLICE DEPARTMENT,3920-DS-MHE-NSPP,"MATERIAL HANDLING EQUIP, NONSELF-PROPEL",1,Each,3417.12,A,,2020-01-28 00:00:00.000,State,3920,2020
117045,TN,LORETTO POLICE DEPARTMENT,7240-00-089-3827,"CAN,MILITARY",14,Each,21.0,A,1.0,2019-06-27 00:00:00.000,State,7240,2019
117046,TN,LORETTO POLICE DEPARTMENT,6130-01-544-8811,"CHARGER,BATTERY",1,Each,482.96,A,1.0,2019-12-03 00:00:00.000,State,6130,2019
117047,TN,LORETTO POLICE DEPARTMENT,4110-DS-FRE-EZER,FREEZER,2,Each,100.0,A,,2019-07-16 00:00:00.000,State,4110,2019
117048,TN,LORETTO POLICE DEPARTMENT,8465-01-516-7955,"BAG,KIT            ",20,Each,56.33,A,1.0,2019-12-03 00:00:00.000,State,8465,2019
117049,TN,LORETTO POLICE DEPARTMENT,2340-00-540-3900,"SCOOTER,MOTOR",1,Each,5828.0,A,1.0,2019-08-13 00:00:00.000,State,2340,2019
117050,TN,LORETTO POLICE DEPARTMENT,6650-01-559-3648,BINOCULAR,9,Each,185.08,A,1.0,2019-08-13 00:00:00.000,State,6650,2019
117051,TN,LORETTO POLICE DEPARTMENT,5120-DS-PLI-ERS0,PLIERS,15,Each,38.0,A,,2019-12-03 00:00:00.000,State,5120,2019
117052,TN,LORETTO POLICE DEPARTMENT,8465-01-580-1680,"CARRIER,PISTOL HOLSTER",20,Each,21.9,A,1.0,2019-07-16 00:00:00.000,State,8465,2019
117053,TN,LORETTO POLICE DEPARTMENT,5140-DS-TOO-LBOX,TOOLBOX,2,Each,600.0,A,,2019-12-03 00:00:00.000,State,5140,2019
117054,TN,LORETTO POLICE DEPARTMENT,6230-00-283-3237,"LIGHT SET,GENERAL ILLUMINATION",9,Set,111.06,A,1.0,2019-12-03 00:00:00.000,State,6230,2019
117055,TN,LORETTO POLICE DEPARTMENT,7110-DS-SAF-E000,SAFE,1,Each,3000.0,A,,2019-07-16 00:00:00.000,State,7110,2019
117056,TN,LORETTO POLICE DEPARTMENT,5130-01-473-9443,"BLADE KIT,HOLE SAW",3,Kit,69.26,A,1.0,2019-07-16 00:00:00.000,State,5130,2019
117057,TN,LORETTO POLICE DEPARTMENT,5120-DS-SOC-KET0,SOCKET,38,Each,18.0,A,,2019-07-16 00:00:00.000,State,5120,2019
117058,TN,LORETTO POLICE DEPARTMENT,5130-01-444-4664,"DRILL-DRIVER,ELECTRIC,PORTABLE",3,Each,266.43,A,1.0,2019-07-16 00:00:00.000,State,5130,2019
